"id","title","published_at","url","description","like_count","channel_id","channel_title","channel_url","channel_description","be_excluded"
"U3QQLQ_YwSE","【企業テレビCM・WEB動画】最先端テクノロジー企業　45秒Ver.","2018-06-08 03:38:38 UTC","https://www.youtube.com/watch?v=U3QQLQ_YwSE","https://scooviy.com
（オリジナル制作）
https://scooviy.jp
（テンプレート制作）
企業のテレビCM・WEB動画として最適なテンプレート。
主にWEB動画をイメージして制作されていますが、長尺のテレビCMとしてもご使用いただけます。使用されている動画素材では、技術力や開発中のテクノロジーなど、企業のクリエイティブな面を伝えることをイメージしておりますが、人物紹介や製品説明など、他の用途でも十分ご使用になれます。またエンディングではURLやスローガンなども明記できるようになっております。","1","UCX2xHUPXYyTRv47MyoYWiMQ","SCOOVIY","https://www.youtube.com/channel/UCX2xHUPXYyTRv47MyoYWiMQ","動画制作・映像制作のことならSCOOVIY(スクービー)。
今、話題のインタラクティブ動画制作もお任せください。
CM、PVなどの各種動画制作を980円から承ります。
オリジナル動画制作は29,800円から制作いたします。
低価格なのにスタイリッシュな映像が最短1営業日で納品可能！（エコノミープラン・非混雑時に限る）
3つのプランからテンプレートを選んで素材を送るだけであとは全てお任せ！
企業・店舗CM、PV、WEB動画、営業ツール、店頭デジタルサイネージ、マニュアル動画、SNS動画、記念動画など用途は様々！ 
お客さまに合った動画をハイクオリティ・低価格で制作致します。お気軽にお問い合わせください。
オリジナル動画制作 https://scooviy.com
テンプレート動画制作 https://scooviy.jp","0"
"i6kGU7aIsn8","アンパンマン❤ ブロックラボ♪ アンパンマンといっしょにステージミュージックショー❤ CM Anpanman Japanese TV Animation Commercial [HD]","2018-06-08 03:00:05 UTC","https://www.youtube.com/watch?v=i6kGU7aIsn8","とうろくはこちら → http://goo.gl/pfTA4U

【おすすめ再生リスト】
● ムービー紹介♪ → http://goo.gl/HK8hd9
● オープニング❤エンディング♪ → http://goo.gl/KmU4z6
● アンパンマン❤TVCMシリーズ♪ → http://goo.gl/LRpSGs
● アンパンマン❤パーティゲーム♪ → http://goo.gl/EEYD3f
● おどろう♪アンパンマンソング❤ → http://goo.gl/W3inzi
● バタコさんのおべんとうキッチン❤ → http://goo.gl/gZX7bW
● 実況❤にこにこパーティ♪コメント編 → http://goo.gl/6LfvPN
● しょくぱんまんとおつかいドライブ❤ → http://goo.gl/RrTXT4
● レアフェイスチェンジ❤バリエーション♪ → http://goo.gl/r3GjXz
● アンパンマンミュージアム❤キッズショー♪ → http://goo.gl/k4wMWv
● アンパンマンとあそぼ❤NEWあいうえお教室♪ → http://goo.gl/1FjFSZ
● 映画❤それいけ！アンパンマンシリーズ♪予告編 → http://goo.gl/A6Eznv
● アンパンマンとタッチでわくわくトレーニング♪ → http://goo.gl/8e4kke
● それいけ！アンパンマン❤キッズステーション♪ → http://goo.gl/UwszVU
● それいけ！アンパンマン❤ばいきんまんの大作戦♪ → http://goo.gl/sTuEfP
● それいけ！アンパンマンシリーズ♪ (SEGA/PICO) → http://goo.gl/A73KZ4

【おすすめアンパンマンゲーム】
○ アンパンマン にこにこパーティ → http://goo.gl/hKHbVn
○ アンパンマンとタッチでわくわくトレーニング → http://goo.gl/WWJJG9
○ アンパンマンとあそぼ NEW あいうえお教室 → http://goo.gl/Pz9L8J
○ アンパンマンとあそぼ あいうえお教室 → http://goo.gl/iIWFbz
○ アンパンマンとあそぼ ABC教室 → http://goo.gl/6mS26i
○ それいけ!アンパンマン ばいきんまんの大作戦 → http://goo.gl/5IW893
○ キッズステーションアンパンマン2 → http://goo.gl/LKVU0c
○ キッズステーション それいけ!アンパンマン → http://goo.gl/q0izAd

アンパンマン
アンパンマン おもちゃ
アンパンマン 動画
アンパンマン 動画 youtube
アンパンマンミュージアム
アンパンマン 画像
アンパンマン 動画 アニメ
アンパンマン 歌
アンパンマン 映画
アンパンマン 玩具動画 youtube
アンパンマン 玩具 ユーチューブ
アンパンマン 玩具 アマゾン
アンパンマン 玩具 楽天
アンパンマンomotya 動画 youtube
アンパンマン 玩具 知育
アンパンマン 玩具菓子
アンパンマンomotya 動画 youtube姉妹
アンパンマン 動画 youtube アニメ
アンパンマン 動画 歌
アンパンマン 動画 youtube おもちゃ
アンパンマン 動画 おもちゃ
アンパンマン 動画 youtube おもちゃ 姉妹
アンパンマン 動画 アニメ 無料
アンパンマン 動画 youtube アニメ 無料
アンパンマン 動画 youtube アニメ 歌 アンパンマン
アンパンマン 動画 youtube アニメ ロールパンナ
アンパンマン 動画 youtube おもちゃ キッチン
アンパンマン 動画 youtube 歌
アンパンマンミュージアム 横浜
アンパンマンミュージアム 神戸
アンパンマンミュージアム 福岡
アンパンマンミュージアム 名古屋
アンパンマンミュージアム 仙台
アンパンマンミュージアム 高知
アンパンマンミュージアム 横浜 割引
アンパンマンミュージアム 割引
アンパンマン 画像 イラスト
アンパンマン 画像 ぬりえ
アンパンマン 画像 キャラクター
アンパンマン 画像 高画質
アンパンマン 画像 素材
アンパンマン 画像 かわいい
アンパンマン 画像 dvd
アンパンマン 画像 誕生日
アンパンマン 動画 アニメ 1話
アンパンマン 動画 アニメ 無料 映画
アンパンマン 動画 アニメ 映画
アンパンマン 動画 アニメ 歌
アンパンマン 動画 アニメ ロールパンナ
アンパンマン 動画 アニメ クリスマス
アンパンマン 動画 アニメ 無料視聴
アンパンマン 歌詞
アンパンマン 歌 動画
アンパンマン 歌 歌詞
アンパンマン 歌 youtube
アンパンマン 歌詞 勇気りんりん
アンパンマン 歌 メドレー
アンパンマン 歌 楽譜
アンパンマン 歌 勇気りんりん
アンパンマン 映画 2016
アンパンマン 映画 2016年
アンパンマン 映画 前売り
アンパンマン 映画 2015
アンパンマン 映画 一覧
アンパンマン 映画 前売り券
アンパンマン 映画 dvd
アンパンマン 映画 料金
アンパンマン
アンパンマン アニメ
アンパンマン キャラクター
アンパンマンショー
アンパンマン体操
アンパンマンマーチ
アンパンマン 動画 アンパンマン
アンパンマン 動画 たまご
アンパンマン 動画 アンパンマン動画
アンパンマン 動画 ダウンロード
アンパンマン 動画 体操
アンパンマン 動画 うた
アンパンマン 動画 ねんど
アンパンマン おもちゃ 人気
アンパンマン おもちゃ 3歳
アンパンマン おもちゃ 動画
アンパンマン おもちゃ アニメ
アンパンマン おもちゃ youtube
アンパンマン おもちゃ 車
アンパンマン おもちゃ amazon
アンパンマン おもちゃ アイス
アンパンマン おもちゃ 一覧
アンパンマンミュージアム パン
アンパンマンミュージアム仙台
アンパンマンミュージアム 誕生日
アンパンマンミュージアム グッズ
アンパンマンミュージアム 横浜 駐車場
アンパンマンミュージアム 混雑
アンパンマン 替え歌
アンパンマン 歌 dvd
アンパンマン 歌手
アンパンマン 歌 意味
アンパンマン 歌 コード
アンパンマン アニメ 動画
アンパンマン アニメ youtube
アンパンマン アニメ 無料
アンパンマン アニメ おもちゃ
アンパンマン アニメ いつから
アンパンマン アニメ 歌
アンパンマン アニメキッズ
アンパンマン アニメギャラリー
アンパンマン アニメ 放送時間
アンパンマン アニメーション
アンパンマン キャラクター イラスト
アンパンマン キャラクター 画像
アンパンマン キャラクター ランキング
アンパンマン キャラクター どんぶり
アンパンマン キャラクターショー
アンパンマン キャラクター 女の子
アンパンマン キャラクター 本
アンパンマン キャラクター 折り紙
アンパンマン キャラクターケーキ
アンパンマンショー動画
アンパンマンショー 光が丘
アンパンマンショー 時間
アンパンマンショー クリスマス
アンパンマンショー 府中
アンパンマンショー 大分
アンパンマンショー よみうりランド
アンパンマンショー 汐留
アンパンマンショー 富山
アンパンマン体操 歌詞
アンパンマン体操 動画
アンパンマン体操 コード
アンパンマン体操 dvd
アンパンマンたいそう振付
アンパンマン体操楽譜無料
アンパンマン体操 chacha
アンパンマン体操 吹奏楽
アンパンマン体操 cd
アンパンマンマーチ コード
アンパンマンマーチ 動画
アンパンマンマーチ ピアノ
アンパンマンマーチ 吹奏楽
アンパンマンマーチ カラオケ
アンパンマンマーチ楽譜
アンパンマンマーチ替え歌
アンパンマンマーチ 歌詞 意味
アンパンマンマーチ 歌手","4","UCrXFJ3eoVoDDa_hrFnwqtMA","アンパンマンTVキッズチャンネル","https://www.youtube.com/channel/UCrXFJ3eoVoDDa_hrFnwqtMA","とうろくはこちら → http://goo.gl/pfTA4U

【おすすめ再生リスト】
● ムービー紹介♪ → http://goo.gl/HK8hd9
● オープニング❤エンディング♪ → http://goo.gl/KmU4z6
● アンパンマン❤TVCMシリーズ♪ → http://goo.gl/LRpSGs
● アンパンマン❤パーティゲーム♪ → http://goo.gl/EEYD3f
● おどろう♪アンパンマンソング❤ → http://goo.gl/W3inzi
● バタコさんのおべんとうキッチン❤ → http://goo.gl/gZX7bW
● 実況❤にこにこパーティ♪コメント編 → http://goo.gl/6LfvPN
● しょくぱんまんとおつかいドライブ❤ → http://goo.gl/RrTXT4
● レアフェイスチェンジ❤バリエーション♪ → http://goo.gl/r3GjXz
● アンパンマンミュージアム❤キッズショー♪ → http://goo.gl/k4wMWv
● アンパンマンとあそぼ❤NEWあいうえお教室♪ → http://goo.gl/1FjFSZ
● 映画❤それいけ！アンパンマンシリーズ♪予告編 → http://goo.gl/A6Eznv
● アンパンマンとタッチでわくわくトレーニング♪ → http://goo.gl/8e4kke
● それいけ！アンパンマン❤キッズステーション♪ → http://goo.gl/UwszVU
● それいけ！アンパンマンシリーズ♪ (SEGA/PICO) → http://goo.gl/A73KZ4
● それいけ！アンパンマン❤ばいきんまんの大作戦♪ → http://goo.gl/sTuEfP

【おすすめアンパンマンゲーム】
○ アンパンマン にこにこパーティ → http://goo.gl/hKHbVn
○ アンパンマンとタッチでわくわくトレーニング → http://goo.gl/WWJJG9
○ アンパンマンとあそぼ NEW あいうえお教室 → http://goo.gl/Pz9L8J
○ アンパンマンとあそぼ あいうえお教室 → http://goo.gl/iIWFbz","0"
"d6NrFrKy9aA","ポカリスエット｜「気を付けてお嬢さん」CMメイキング","2018-06-08 01:38:32 UTC","https://www.youtube.com/watch?v=d6NrFrKy9aA","","49","UCOgqmqpvV9wIjcXbhb6Ee6Q","大塚製薬 公式チャンネル","https://www.youtube.com/channel/UCOgqmqpvV9wIjcXbhb6Ee6Q","","0"
"cczg95jvUVI","ウルフルズが新曲「パワー」書き下ろし、関西電力の新CM放映開始","2018-06-07 23:53:31 UTC","https://www.youtube.com/watch?v=cczg95jvUVI","► ウルフルズが新曲「パワー」書き下ろし、関西電力の新CM放映開始
► このチャンネルに登録してください！：→https://goo.gl/8SE3fh
---------------------------
ウルフルズの新曲「パワー」を起用した関西電力の新CMが、今週末6月9日（土）より放映開始となる。◆CM動画、関連画像同CMは、2025年の国際博覧会実現に向けた取り組みなどで関西地域が盛り上がりを見せる中、その魅力をより広く伝えるべく制作されたもの。“あなたのパワーで関西を前へ”をコンセプトに、ウルフルズの書き下ろしによるオリジナル曲に乗せて人々の笑顔を映し出し、前へと向かう関西の力を表現した映像...
►すべてのニュース、スキャンダル、アイドル、事実、面白い、チェス、事故、歌など。すばらしいニュースの世界を知って、お互いに助け合うために登録し、愛し、共有することを忘れないでください。^^ v
 -------------------------------------------------- --------------------
►あなたは、あなたが私のメールに書かれた通知を送ることができますが所有または管理し著作権を侵害し、このチェーン上の画像や写真を考えるならば、私はすぐにそれを削除します。
 -------------------------------------------------- --------------------
►著作権免責事項 - タイトル17、合衆国法典（記事著作権法1976年法の107-118）：手当は批判、コメントなどの目的のために」使用が提供されます、報告、教授、奨学金、研究このビデオのすべてのメディアは、フェアユースの文脈でのレビューとコメントに使用されます。使用されているすべての画像と画像","1","UCL0QXmfOwOvMb1cm8W_ymiA","速報","https://www.youtube.com/channel/UCL0QXmfOwOvMb1cm8W_ymiA","このチャンネルに登録してください！→https://goo.gl/8SE3fh
車の音楽を購読 : https://goo.gl/XeUuCq","0"
"YhNs26UvNNk","【近梅祭2018公式】琴部CM動画","2018-06-07 22:57:36 UTC","https://www.youtube.com/watch?v=YhNs26UvNNk","伝統と現代の融合！「この音、おすすめ！」","","UC762rKzNR3E9vCu0tTK1SFw","近畿大学附属豊岡高等学校・中学校（公式Youtube チャンネル）","https://www.youtube.com/channel/UC762rKzNR3E9vCu0tTK1SFw","","0"
"F7qcvDgrAv8","吉田羊＆鈴木梨央の新ＣＭ、楽曲は井上陽水","2018-06-07 19:00:02 UTC","https://www.youtube.com/watch?v=F7qcvDgrAv8","女優の吉田羊と鈴木梨央が出演する大塚製薬「ポカリスエット」の新ＣＭ「気をつけてお嬢さん」編が、6月9日から放送される。このＣＭは、吉田と鈴木が母娘を演じるＣＭシリーズ「ポカリ、のまなきゃ。」の第9弾。暑い日差しの下、2人が砂浜に腰掛けながらリラックスしている様子が映し出されている。ＣＭ曲は、井上陽水が手掛けた新曲「ｃａｒｅ」（7月25日発売）で、約9年ぶりの書き下ろしシングル。同曲について、吉田は「本当にすてき。陽水さんありがとう」と感謝し、鈴木は「つい口ずさんでしまう」と話していた。

出席者：吉田羊、鈴木梨央

2018年6月8日
2分15秒

【時事通信社】","22","UCGMRl1NLHeMNOM4RJ34ae_A","JIJIPRESS/時事通信芸能動画ニュース","https://www.youtube.com/channel/UCGMRl1NLHeMNOM4RJ34ae_A","時事通信チャンネルにようこそ！時事通信社が提供する芸能記者会見など多彩な動画コンテンツをお楽しみください。","0"
"6VJ1zl7cGJY","─ＣＭ─　ドラゴンクエスト4・ファミコン・エニックス","2018-06-07 13:57:59 UTC","https://www.youtube.com/watch?v=6VJ1zl7cGJY","・企業、タレントに対する評価ではなくＣＭとしての評価をお願いします。私はCMをあくまでも映像作品としてアップしております。
・一部のCMはノイズ（映像・音の乱れ）があったり完全録画ではありません。
・予告なく削除することがあります。
・敬称は略しています。","0","UCS2An8b5hzMfgsV72bYfzKw","Moving-Imaging","https://www.youtube.com/channel/UCS2An8b5hzMfgsV72bYfzKw","ゲームのCM、管理人がプレイしたテレビゲーム・携帯ゲーム用ソフトのプレイ映像です","0"
"Z01DzxsvPOA","【 共感 】風邪薬のCMにありがちなこと゛あるある ” 漫画 絵！面白い あるある ネタ 【 漫画 】","2018-06-07 13:09:44 UTC","https://www.youtube.com/watch?v=Z01DzxsvPOA","【 共感 】風邪薬のCMにありがちなこと゛あるある ” 漫画 絵！面白い あるある ネタ 【 漫画 】


風邪薬のCMにありがちなこと「 あるある 」をまとめました。漫画 絵でとても分かりやすくて 面白く、言われてみれば確かな 共感 が一杯です。今回は風邪薬のCMならではの“ あるある ” 共感 ネタ を 漫画 絵にてご紹介します！

是非ちゃんねる登録もお願いしますね！
共感 "" あるある ""シリーズ
↓
https://www.youtube.com/channel/UCCC1oN9b_GqPAvRQveGBSgA?view_as=subscriber

☆関連動画☆
【恋愛あるある】学校生活の理想と現実の違い
https://www.youtube.com/watch?v=rzfaaOAngWU

【あるある】女の悩みを打ち明けます
https://www.youtube.com/watch?v=3EM4e_rHJ6I

血液型別あるある！あなたはどのタイプ？
https://www.youtube.com/watch?v=1pjPKLbB9pk

☆オススメ関連動画☆

【 共感 】息子を持つ母親でなければ分からないこと゛あるある ” 漫画 絵！面白い あるある ネタ 【 漫画 】
https://www.youtube.com/watch?v=cuOkeOyAN-U


【 共感 】 中学・高校時代の恋愛にありがちな“ あるある ” 漫画 絵！ 面白い あるある ネタ 【 漫画 】
https://www.youtube.com/watch?v=XnN3qVGPxkk

引用元
http://dova-s.jp/
https://curazy.com/archives/154416

UCCC1oN9b_GqPAvRQveGBSgA","3","UCCC1oN9b_GqPAvRQveGBSgA","ネタさまセカンド","https://www.youtube.com/channel/UCCC1oN9b_GqPAvRQveGBSgA","衝撃・あるある・共感・ 面白動画などなど アップしていきます！
毎週水曜～日曜に動画をアップ致します。　
宜しくお願いします。

また、ネタさまチャンネルのスタンプを作成しましたので
こちらもよかったら使ってください。
↓
https://store.line.me/stickershop/product/1684598","0"
"iYOG8c4QruI","【タイ　感動CM】字幕あり　泣ける海外CM　「僕は君の全てをを覚えている」夫婦愛　chinta ch","2018-06-07 11:15:00 UTC","https://www.youtube.com/watch?v=iYOG8c4QruI","【タイ　感動CM】字幕あり　泣ける海外CM　「僕は君の全てをを覚えている」夫婦愛　chinta ch

気に入ってもらえたらチャンネル登録お願いします
https://www.youtube.com/channel/UC-efwz36gUdIicW1gi4LxqA

アルツハイマーに侵されていく妻とおじいさんのお話
【関連動画】
【犬と猫どっちも飼ってると】Vol 65 絶対おもしろい！「動物病院という名のイベント場所」犬　猫　あるある　笑える　かわいい　chinta ch
https://youtu.be/_qyIP0YWZcM

【愛犬　日記】あたしココです♯３「最強のボーイフレンド」飼い主の自己満足　chinta ch
https://youtu.be/cKY0stVCZHs

【感動　タイCM】涙腺大崩壊！タイCM　タイ版「ハチ公物語」が感動的すぎる chinta ch
https://youtu.be/HZDmzUjaJmM

【感動　泣ける】タイ感動CM 犬の恩返し chinta ch
https://youtu.be/HKRoACqaeyY","1","UC-efwz36gUdIicW1gi4LxqA","chinta ch","https://www.youtube.com/channel/UC-efwz36gUdIicW1gi4LxqA","ワンちゃん　猫ちゃん　を中心に
動物の　可愛らしさ　面白さ　賢さ　健気さ
を知っていただきたく　動画　映像をUPしています。

動物は　人間が思っている以上に
感情が豊かです。

人間のように　計算したり　損得を考えたり　体裁を気にしたり
しません。

ストレートに感情を表現します。

是非　動物の素晴らしさを知っていただけたらと思います。

【著作権に関して】
当チャンネルは著作権の侵害を目的として運営しているチャンネルではありません。
万が一、動画内容、著作権等に問題がある場合は、コメント欄に記載していただければ
迅速に改善・修正・削除にて対応をさせて頂きます。","0"
"NetcXWoUeMU","【CM】サンスター「DOクリア」","2018-06-07 10:47:30 UTC","https://www.youtube.com/watch?v=NetcXWoUeMU","磁気テープ動画救出シリーズ第72弾。サンスター「DOクリア」
このCMのBGMが心地よいです。","0","UCq5uPvyJazo97R69xekbMew","磁気テープ動画 -MAGNETIC TAPE VIDEO-","https://www.youtube.com/channel/UCq5uPvyJazo97R69xekbMew","古いビデオテープから発掘した動画のアーカイブです。","0"
"uOsMz3jQqgc","遥奈「頬を伝った気がした」CM","2018-06-07 08:57:29 UTC","https://www.youtube.com/watch?v=uOsMz3jQqgc","遥奈  詩と写真の本（電子書籍）「頬を伝った気がした」のCM動画です。Amazon→Kindleストアにて発売中","3","UCXUYbt1MnRjTYyjxSlTx_lg","Haruna 275u channel","https://www.youtube.com/channel/UCXUYbt1MnRjTYyjxSlTx_lg","","0"
"m0oIIS2eO6o","【動画】比嘉愛未、「コードブルー」とタイアップCM　馬場ふみか＆浅利陽介との共演も　「レッツノート」新製品発表会1","2018-06-07 08:38:09 UTC","https://www.youtube.com/watch?v=m0oIIS2eO6o","見てくれてありがとう。！ 
共有して購読してください。..! 
または、私の最新のビデオを見る: https://goo.gl/6Q4cbE 
#エンタメ #芸能 #国内 #スポーツ #インタビュー 
【動画】比嘉愛未、「コードブルー」とタイアップCM　馬場ふみか＆浅利陽介との共演も　「レッツノート」新製品発表会1 
https://mantan-web.jp/movie/4mP9PK0kch8.html","0","UCx-xuBQTZm8cHLdsB-qdbGw","特殊部隊","https://www.youtube.com/channel/UCx-xuBQTZm8cHLdsB-qdbGw","","0"
"yfmnRukCmlU","【CM動画】横浜セブンアンダーさんで、世界一楽しいゴルフを！","2018-06-07 07:55:17 UTC","https://www.youtube.com/watch?v=yfmnRukCmlU","【GOLF Net TV】の『こにわの熱血ゴルファーになるぞ‼』でお世話になっております、『横浜セブンアンダー』さんのCM動画を自主的に作ってみました。(^^)d

Twitter→ https://twitter.com/yasumasakoniwa?s=09

G-mail→ oniwaban1982@gmail.com

Facebook→ https://www.facebook.com/koniyasu

Instagram→ https://www.instagram.com/koniwayasumasa/","5","UCRjDOXP--5GMoZhVFRE3MpQ","こにわチャンネル","https://www.youtube.com/channel/UCRjDOXP--5GMoZhVFRE3MpQ","細かすぎて伝わらないものまね
世界一自腹観戦するスポーツキャスター
漫画、アニメ、ゲーム好きなオタク
気まぐれで好きな事あげていきます。","0"
"6J0e3Cl2zJU","CM動画・あれこれ・④","2018-06-07 06:30:20 UTC","https://www.youtube.com/watch?v=6J0e3Cl2zJU","","1","UCSsc-uyBhTEckVoQ4kaSXPg","谷川ゆり","https://www.youtube.com/channel/UCSsc-uyBhTEckVoQ4kaSXPg","","0"
"3sL1JNKNSZ8","【新垣結衣】めちっゃ可愛いガッキーのトウキョーハートのCMまとめ","2018-06-07 02:39:14 UTC","https://www.youtube.com/watch?v=3sL1JNKNSZ8","","0","UChGheByXoevcoVmgMeHIaXw","ttjmm ajtdww","https://www.youtube.com/channel/UChGheByXoevcoVmgMeHIaXw","","0"
"hmlxK5I5XZ4","【SJ6 LEGEND ACTION CAM】CMっぽい動画作ってみた","2018-06-07 02:31:25 UTC","https://www.youtube.com/watch?v=hmlxK5I5XZ4","","6","UC1bh-raIAczJECno1Q-U9_A","TETTAN TV","https://www.youtube.com/channel/UC1bh-raIAczJECno1Q-U9_A","YouTuberとして、いろいろな動画を投稿してます。
ラジコン、商品紹介、オフ会、コラボ、手品など
色々な事に興味豊富でチャレンジしてみた。の動画がメインです。

リクエストなど受け付けてます。
コラボ撮影も基本大歓迎です！

宜しくお願いします。

最近は レース用ドローンを使って 撮影する事が多くなってきてます。","0"
"ipz9Z_29rS4","【初公開！】JRAの最新CMに関ジャニ∞横山 錦戸 村上 登場！！","2018-06-06 23:50:44 UTC","https://www.youtube.com/watch?v=ipz9Z_29rS4","JRA 最新 関ジャニ∞ 関ジャニ 横山裕 村上信五 錦戸亮 KANJANI∞ You Yokoyama Shingo Murakami Ryo Nishikido
芸能 ニュース ジャニーズ 速報 公開 高畑充希 柳楽優弥 takahata mithuki yagira yuya new","33","UCyd6DcmE-mApyk5Tt7pqBdw","ジャーニー娘","https://www.youtube.com/channel/UCyd6DcmE-mApyk5Tt7pqBdw","ジャニーズの好きな動画、お気に入り動画を
どんどんあげていこうと思います。","0"
"pHG82FRnut0","【近梅祭2018公式】中4展示CM動画","2018-06-06 23:24:32 UTC","https://www.youtube.com/watch?v=pHG82FRnut0","「おいでよ！巨木の森へ」紹介動画です。それぞれの「得意」が結集されています。","","UC762rKzNR3E9vCu0tTK1SFw","近畿大学附属豊岡高等学校・中学校（公式Youtube チャンネル）","https://www.youtube.com/channel/UC762rKzNR3E9vCu0tTK1SFw","","0"
"-wrVw0xfs6A","【動画】YOSHIKIがCMでお茶目なコメント「YOSHIKIRINと呼びませんか」 「本麒麟」新CMが公開","2018-06-06 15:37:18 UTC","https://www.youtube.com/watch?v=-wrVw0xfs6A","見てくれてありがとう。！ 
共有して購読してください。..! 
または、私の最新のビデオを見る: https://goo.gl/6Q4cbE 
#エンタメ #芸能 #国内 #スポーツ #インタビュー 
【動画】YOSHIKIがCMでお茶目なコメント「YOSHIKIRINと呼びませんか」 「本麒麟」新CMが公開 
https://mantan-web.jp/movie/3VXT_EUTMu4.html","1","UCx-xuBQTZm8cHLdsB-qdbGw","特殊部隊","https://www.youtube.com/channel/UCx-xuBQTZm8cHLdsB-qdbGw","","0"
"J3IpP9E_I4E","『 Seeds of Life 』 菅野よう子 / 作曲  CM〜コスモ石油〜  ♪ Piano cover","2018-06-06 15:15:15 UTC","https://www.youtube.com/watch?v=J3IpP9E_I4E","作曲：菅野よう子

数多くのCMソング、ゲームミュージック、映画音楽などの作曲・編曲・プロデュースを行なっている菅野よう子さんの“♪ココロも満タンに”でお馴染みのコスモ石油のCMのために書き下ろされたインストゥルメンタル曲を弾いてみました。

画像は、庭の花などです🌼🌱

使用楽譜：ピアノスタイル2011年10月号 リットーミュージック [初~中級] 楽譜アレンジ/採譜者：羽衣津 愛
※ ぷりんと楽譜にも同じアレンジ譜あり

♬ YouTubeが縁で出逢った音もだち♬
先日、ウクレレの弾き語り動画を投稿されている“IKUlele”さんのウクレレ教室の発表会にお招きいただき、出かけてきました〜♪

私自身の演奏動画は、コメント欄を閉じて投稿させていただいているのですが、コラボレーションの時にお相手方にいただいたコメントがきっかけで、お話するようになりました。

いくさんの本日の投稿動画「地上の星」の説明欄にも、諸々のエピソードを書いてくださっています ( ⸝⸝⸝⁼̴́◡︎⁼̴̀⸝⸝⸝)
▶︎ https://youtu.be/7-J5BdRY1Mo

それ以前から投稿動画は視聴させていただいていましたが ❤︎

オリジナル曲も作られるいくさん✨
カバー曲もいくさんの感性でアレンジされ、その弾き語りからは新たな感動が！
ウクレレ愛と情熱には刺激もいただいています！

そんないくさんの晴れの舞台におじゃまして、生で聴く弾き語りは、また格別でした✨
もちろん、人前での弾き語りは緊張するものだと思いますが、ひとたび、ウクレレをポロンと爪弾けば〜♪ 
入魂の弾き語りで、感動の鳥肌が〜‧˚₊*̥(∗︎*⁰͈꒨⁰͈)‧˚₊*̥

発表会ながら、ひとつのライブを聴いたような素敵なひとときでした！

いくさんとは初対面ながら不思議とそんな感じはしなくて、演奏後には短い時間でしたが、楽しいお喋りが尽きることなく〜♪

また、続きはこの次に ٩(๑˃̵ᴗ˂̵๑)۶ °
ありがと〜いくさん💕

いくさんのウクレレ弾き語りWorldにとりこになること間違しな〜✨
▼IKUlele's channel
https://www.youtube.com/channel/UCESO_C1o_jL8LGEGJKZbIzw","","UCQxJcujYwWxNuEF6IxYZNfA","Mei Koizumi","https://www.youtube.com/channel/UCQxJcujYwWxNuEF6IxYZNfA","趣味と練習記録用に、ピアノ演奏を投稿させていただいています

日々の合間に、弾いてみたい曲、懐かしい曲、子ども達から教わった流行りの曲など…思いつくまま、気ままに弾いています

音もだちとのコラボレーションでは、GarageBandでのオケ作りも自己流ですが、楽しんでいます

気がつけば、投稿開始から４年の月日が経ちます

その間、立ち寄って下さったり、チャンネル登録までしていただけることは、嬉しく励みになっています
 (´▽｀) Special Thanks ⋆︎**♬

これからも、マイペースに、音楽を楽しめたらと思っています♬
老化防止効果も、少しはあるかな〜 (^◇^;)

※ コメント欄は、諸事情により、閉じさせていただいています m(__)m

▷ ピアノ歴：小3～中2まで、ピアノ教室に通っていましたが、その後は、弾いたり、弾かなかったりで、YouTubeの投稿を機に、コンスタントに弾くようになりました

♫ Piano：投稿開始〜2018年1月分まで
                    YAMAHA Clavinova CLP-440
                    2018年2月〜
                    KAWAI CA9800GP
     録画＆録音：iphone, ROLAND GO:MIXER
                                         (スマホ用オーディオミキサー)
     動画編集アプリ：Cute CUT Pro,iOS版 iMovie
     音楽制作アプリ：iOS版 GarageBand 

チャンネルURL
https://www.youtube.com/c/MeiKoizumi","0"
"xVVa-Xys5Zg","立志舎CMソングを超低音域で弾いてみた","2018-06-06 13:05:52 UTC","https://www.youtube.com/watch?v=xVVa-Xys5Zg","“どこま～でも、どこま～でも”で知られる「立志舎」CMを、コントラバス得意の5弦を駆使した超低音域で演奏しました。","1","UCIbUEsAJNhod7G9wqErDTdw","橋本怜補","https://www.youtube.com/channel/UCIbUEsAJNhod7G9wqErDTdw","アマチュアのコントラバス奏者として活動しています。

主にクラシック楽曲のポジションの解説動画の他、チャレンジ系の動画も投稿しています。","0"
