"id","title","published_at","url","description","view_count","like_count","channel_id","channel_title","channel_url","channel_description","be_excluded"
"ADaGsRn1Z-k","カルピスウォーター® CM 「大・告白」編 15秒 永野芽郁","2018-06-04 01:00:07 UTC","https://www.youtube.com/watch?v=ADaGsRn1Z-k","“今を、みんなで、味わいたい。” 「カルピスウォーター」
「誰かに何かを届けたい想いがある」という今年のテーマを、フェンスアートという、ちょっと目を引く、仕掛けで表現しています。果たして、永野さんが届けたいメッセージとは！テーマ曲はSHISHAMOの書き下ろしソング！

出演者：永野芽郁（ながの めい）
曲名：ねぇ、

■カルピスウォーター® ブランドサイト
http://www.asahiinryo.co.jp/calpis-water/

■チャンネル登録はこちら
http://www.youtube.com/user/AsahiGroupHoldings?sub_confirmation=1",1779,,"UCsqyXuphJN_Msxuik8QOW5Q","アサヒグループ公式チャンネル","https://www.youtube.com/channel/UCsqyXuphJN_Msxuik8QOW5Q","アサヒビールをはじめ、アサヒグループ各社のCMやメイキング動画、WEB限定ムービーなど配信中です。
動画の更新情報をお知らせしますので、ぜひ、右上部、もしくは下記のチャンネル登録ボタンから
チャンネル登録をお願いします！
　
※お酒に関する動画については、未成年の方への共有はご遠慮ください。
※アサヒグループでは、「ソーシャルメディアご利用規約」として当グループ各社が運営するソーシャルメディアの基本事項についてまとめています。ご利用前にご一読いただきご理解いただけますようお願いいたします。
（以下のリンクコーナーにある「アサヒグループソーシャルメディアご利用規約」からご覧ください）
※飲酒は20歳になってから。飲酒運転は法律で禁止されています。ほどよく、楽しく、いいお酒。",0
"JMcwu_8nb7E","カルピスウォーター® CM 「大・告白」編 メイキング 永野芽郁","2018-06-04 01:00:04 UTC","https://www.youtube.com/watch?v=JMcwu_8nb7E","“今を、みんなで、味わいたい。” 「カルピスウォーター」
「誰かに何かを届けたい想いがある」という今年のテーマを、フェンスアートという、ちょっと目を引く、仕掛けで表現しています。果たして、永野さんが届けたいメッセージとは！テーマ曲はSHISHAMOの書き下ろしソング！

出演者：永野芽郁（ながの めい）
曲名：ねぇ、

■カルピスウォーター® ブランドサイト
http://www.asahiinryo.co.jp/calpis-water/

■チャンネル登録はこちら
http://www.youtube.com/user/AsahiGroupHoldings?sub_confirmation=1",7061,,"UCsqyXuphJN_Msxuik8QOW5Q","アサヒグループ公式チャンネル","https://www.youtube.com/channel/UCsqyXuphJN_Msxuik8QOW5Q","アサヒビールをはじめ、アサヒグループ各社のCMやメイキング動画、WEB限定ムービーなど配信中です。
動画の更新情報をお知らせしますので、ぜひ、右上部、もしくは下記のチャンネル登録ボタンから
チャンネル登録をお願いします！
　
※お酒に関する動画については、未成年の方への共有はご遠慮ください。
※アサヒグループでは、「ソーシャルメディアご利用規約」として当グループ各社が運営するソーシャルメディアの基本事項についてまとめています。ご利用前にご一読いただきご理解いただけますようお願いいたします。
（以下のリンクコーナーにある「アサヒグループソーシャルメディアご利用規約」からご覧ください）
※飲酒は20歳になってから。飲酒運転は法律で禁止されています。ほどよく、楽しく、いいお酒。",1
"CvvYXa1gS4U","TVアニメ『働くお兄さん！の２！』CM第1弾","2018-06-01 02:01:32 UTC","https://www.youtube.com/watch?v=CvvYXa1gS4U","急募！　明るく元気な方！！
アットホームな作品です！

TVアニメ『働くお兄さん！の２！』2018年7月放送スタート！
TOKYO MX：2018年7月6日(金)21:54～
BSフジ：2018年7月9日(月)23:55～

-------------------------------
原作　GOOD SMILE COMPANY・宇佐義大

CAST
茶トラ沢タピオ　富田健太郎
ロシ原クエ彦　溝口琢矢
名前を呼んではいけないその動物　杉田智和
　
STAFF　
監督　高嶋友也
シリーズ構成　宇佐義大
脚本　熊本浩武
キャラクターデザイン　小田ハルカ
アニメーション制作　Tomovies

ジングルテーマ　『働くお兄さん』
ボーカル　DearDream 
作詞・作曲・編曲　R・O・N

公式HP　http://www.hataoni.jp
公式Twitter　https://twitter.com/HATAONI

©GSC・宇佐義大／働くお兄さん！の製作委員会！",1053,20,"UCt_XdtyWNVenULI5DylX8-A","グッスマチャンネル","https://www.youtube.com/channel/UCt_XdtyWNVenULI5DylX8-A","株式会社グッドスマイルカンパニー公式チャンネル！
新しく案内されるフィギュアのCMや実際にサンプルで遊んでみたビデオ、フィギュアを360度クルっと紹介動画など
盛りだくさんのチャンネルです。

2013年以前の動画は下記のチャンネルがご覧になれます。
https://www.youtube.com/user/goodsmilecompanytube",0
"Ys2vZR0YjDI","CM Mehbooba Mufti offers Eid Prayers at Sonwar","2018-06-16 06:01:19 UTC","https://www.youtube.com/watch?v=Ys2vZR0YjDI","| Excelsior News |
CM Mehbooba Mufti offers Eid Prayers at Sonwar




| Stay Updated With Latest News & Updates |

Official YouTube account of DAILY EXCELSIOR , The largest circulated daily of Jammu and Kashmir

Subscribe to Excelsior News | Click Here ► https://www.youtube.com/channel/UCT4ZAqOV3-2s5pKnBEhh4fw

To Stay Updated Download the Daily Excelsior App :-
 
Android: 
https://play.google.com/store/apps/details?id=com.dailyexcelsior

IOS: 
https://itunes.apple.com/in/app/daily-excelsior/id1073026978

Social Media Links :-
Web: http://excelsiornews.com/
Like us on Facebook: https://www.facebook.com/dailyexcelsior/
Follow us on Twitter: https://twitter.com/DailyExcelsior1
G+ : https://plus.google.com/u/0/118383490101465701549",89746,254,"UCT4ZAqOV3-2s5pKnBEhh4fw","Daily Excelsior","https://www.youtube.com/channel/UCT4ZAqOV3-2s5pKnBEhh4fw","Official YouTube account of Daily Excelsior , The largest circulated daily of Jammu and Kashmir",1
"P6E9VDL-Vls","【FGO】ぐだぐだ帝都聖杯　イベントCM","2018-06-06 13:14:47 UTC","https://www.youtube.com/watch?v=P6E9VDL-Vls","★Twitter：https://twitter.com/siro_game_s
★チャンネル登録：https://www.youtube.com/c/SiroGames
★スポンサー登録：https://gaming.youtube.com/channel/UCTacGY6X1JEXlM07YoduC7Q
　※マルチや協力ではスポンサー優先になります。&モデレーターもスポンサー優先です。
★Support the stream: https://streamlabs.com/sirogames

よければ高評価&チャンネル登録よろしくお願いします！
High evaluation & channel registration Thank you!",91383,512,"UCTacGY6X1JEXlM07YoduC7Q","Siro Games","https://www.youtube.com/channel/UCTacGY6X1JEXlM07YoduC7Q","まったり皆で楽しめるゲームをしていきます！ゲームは下手くそだけど見てる人が楽しめるように頑張ります！",1
"avbj9JEwY_M","オリジナルCM サウンドロゴADC アドコ","2018-06-18 11:47:23 UTC","https://www.youtube.com/watch?v=avbj9JEwY_M","Bトレストーリー 月宮急行鉄道の拠点地・月宮版の公共広告機構であるACD アドコ・月宮公共社のサウンドロゴです.ACジャパン、旧公共広告機構とは異なり、ロゴマークのフォントをマイルドにしています(左のキャラクター…月宮公共社のマスコット、アドコちゃん).",85,1,"UCTbbiuTQUE4JSE-V9rz_YuA","スターあっと","https://www.youtube.com/channel/UCTbbiuTQUE4JSE-V9rz_YuA","Bトレインショーティーによる物語「月宮急行鉄道｣(略:月急)や日常の中の鉄道路線、希少車や期間限定の車両などの盛り合わせ動画などの関西の鉄道を中心に、様々な分野を動画でお送りします．

Profile
誕生:1994年7月24日(獅子座) Birth:July 24th 1994(Leo)
血液型:A型 Blood Type:A
出身:大阪府東大阪市 From Higashi-Osaka City

評価について
月急を中心に基本的にのみ有効ですが、一部の動画は無効となっています．

コメントについて
　コメントは、鉄道会社でいえば乗客からの声となります．ミスは誰にでも起こりうることですので、その場合はご指摘ください(中には使用しているソフトの仕様で改善が不可能なケースもございます)．指摘コメントは動画を改良するにあたっての重要な手掛かりとなります．
　一方で、荒らしとなる言葉はかえって各動画を視聴しているユーザーを不快にさせるばかりか、ユーザーブロックがかかる原因ともなります．発見次第、順次削除いたします．
　マナー(動画サイト上全体)やルール(当チャンネル上)をお守りの上、快適な動画視聴の環境づくりにご協力をお願いいたします．

動画転載について
　月急につきましてはニコ動への転載は歓迎ですがその他の動画も含めて転載する場合は、当チャンネルのフリートークまでお知らせください．無断転載は著作権侵害となります．1度でもすると法律違反となります．

現在投稿中の主なジャンル
月宮急行鉄道/Tsukikyu
関西の鉄道/Kansai Trains
エレベーター/Elevator(Lift)
気象(主にゲリラ豪雨)/Weather
その他/Others",1
"BQmRmSArH2w","菅田将暉＆鈴木福！新CM鬼ちゃんの親バカぶり注目「鬼バカ」篇『三太郎シリーズ』","2018-06-01 00:30:02 UTC","https://www.youtube.com/watch?v=BQmRmSArH2w",,38,1,"UCTFGp4v3i_LguRxvOYbbJKA","Bunny land","https://www.youtube.com/channel/UCTFGp4v3i_LguRxvOYbbJKA",,1
"au5eU0a6xXo","MOVE the KANSAI｜関西電力（ラジオCM［60秒］）","2018-06-06 06:02:11 UTC","https://www.youtube.com/watch?v=au5eU0a6xXo","関西の力は、ひとの力。

２０２５年、大阪での国際博覧会実現に向けた誘致活動などで盛り上がる関西。
「あなたのパワーで、関西を前へ。」をコンセプトに、前へ、世界へと向かう関西の力を伝えたい。そして、当社も、その力になりたいと考えています。

楽曲は、ウルフルズによるＣＭオリジナル曲『パワー』！
関西の魅力である、人々の笑顔と元気にあふれた映像と、「パワー」な音楽で、関西の力をぜひ感じてください。",2434,31,"UCTIe1NWZbLFRktEoaiN5i4g","関西電力株式会社","https://www.youtube.com/channel/UCTIe1NWZbLFRktEoaiN5i4g","関西電力株式会社　公式YouTubeチャンネルです。

■YouTubeチャンネル
　https://www.youtube.com/user/kandenofficial/

■Facebookページ
　https://www.facebook.com/kanden.jp

■Twitterページ
　https://twitter.com/KANDEN_Official

■Instagramページ
　https://www.instagram.com/kanden.jp/

■関西電力ホームページ
　http://www.kepco.co.jp/

■関西電力ホームページ
　（個人・法人のお客さま）
　https://kepco.jp/",0
"gPc61vRyjxg","MOVE the KANSAI｜関西電力（ラジオCM［30秒］）","2018-06-06 06:02:40 UTC","https://www.youtube.com/watch?v=gPc61vRyjxg","関西の力は、ひとの力。

２０２５年、大阪での国際博覧会実現に向けた誘致活動などで盛り上がる関西。
「あなたのパワーで、関西を前へ。」をコンセプトに、前へ、世界へと向かう関西の力を伝えたい。そして、当社も、その力になりたいと考えています。

楽曲は、ウルフルズによるＣＭオリジナル曲『パワー』！
関西の魅力である、人々の笑顔と元気にあふれた映像と、「パワー」な音楽で、関西の力をぜひ感じてください。",1292,10,"UCTIe1NWZbLFRktEoaiN5i4g","関西電力株式会社","https://www.youtube.com/channel/UCTIe1NWZbLFRktEoaiN5i4g","関西電力株式会社　公式YouTubeチャンネルです。

■YouTubeチャンネル
　https://www.youtube.com/user/kandenofficial/

■Facebookページ
　https://www.facebook.com/kanden.jp

■Twitterページ
　https://twitter.com/KANDEN_Official

■Instagramページ
　https://www.instagram.com/kanden.jp/

■関西電力ホームページ
　http://www.kepco.co.jp/

■関西電力ホームページ
　（個人・法人のお客さま）
　https://kepco.jp/",0
"b7WY0-j3nks","『家庭教師ヒットマンREBORN!』the STAGE　公演告知CM","2018-06-23 02:59:37 UTC","https://www.youtube.com/watch?v=b7WY0-j3nks","『家庭教師ヒットマンREBORN!』the STAGE
https://www.marv.jp/special/reborn-the-stage

【東京】9月21日（金）〜9月30日（日）天王洲 銀河劇場
【大阪】10月3日（水）〜10月6日（土）メルパルクホール大阪

◆原作：天野明『家庭教師ヒットマンREBORN!』（集英社 ジャンプ コミックス刊）
◆演出・脚本：丸尾丸一郎（劇団鹿殺し）

リボーン：ニーコ　沢田綱吉：竹中凌平

獄寺隼人：桑野晃輔　山本 武：山本涼介　笹川了平：上杉 輝　ランボ：KIMERU　雲雀恭弥：岸本勇太　六道 骸：和田雅成

ほか

マーベラスメンバーズにて先行抽選販売受付中(受付期間：～7/10 23:00まで）：https://www.marv-m.jp/",18040,,"UCtQ6YW_bJln9SqUsu6cSR9Q","音楽映像 - マーベラス公式チャンネル","https://www.youtube.com/channel/UCtQ6YW_bJln9SqUsu6cSR9Q",,0
"spjabW7Nrso","【BD&DVD CM】B-PROJECT on STAGE『OVER the WAVE!』REMiX Blu-ray&DVD","2018-06-19 03:01:01 UTC","https://www.youtube.com/watch?v=spjabW7Nrso","B-PROJECT on STAGE『OVER the WAVE!』REMiX Blu-ray&DVD

▽商品情報
【タイトル】B-PROJECT on STAGE 『OVER the WAVE!』REMiX
【発売日】2018年8月1日（水）
《Blu-ray》 9,800円（税別）／品番： USSW-50026
《DVD》 8,800円（税別）／品番： USSW-50027
仕様：DISC 1 本編映像（約147分）／DISC 2 特典映像（約102分）／ブックレット封入（16P）
　　　【特典映像】稽古場・舞台裏・日替わりシーン・キャストコメント
発売元：株式会社マーベラス　販売元：株式会社MAGES.

https://www.marv.jp/special/bpro_stage/dvd.html",14262,,"UCtQ6YW_bJln9SqUsu6cSR9Q","音楽映像 - マーベラス公式チャンネル","https://www.youtube.com/channel/UCtQ6YW_bJln9SqUsu6cSR9Q",,0
"71NxPPSyUVY","東京喰種：re　Blu ray&DVD第1巻CM 月山編","2018-06-13 03:05:35 UTC","https://www.youtube.com/watch?v=71NxPPSyUVY","東京喰種トーキョーグール:re　vol.1＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
2018.6.27発売

Blu-ray ￥6,800＋税
DVD ￥5,800＋税

■初回版限定特典
 2018年9月9日開催予定キャストイベント優先販売申込券【昼の部】
 会場：一ツ橋ホール 
 出演：花江夏樹　石川界人　内田雄馬　藤原夏海　佐倉綾音（予定）
 キャラクターデザイン・中嶋敦子描き下ろし特製三方背ケース

■初回版・通常版共通特典
 特製ピクチャーレーベル
 特製ブックレット（キャスト手書きメッセージ掲載：花江夏樹）

■映像特典（初回版・通常版共通）
 AJ2018イベントダイジェスト映像
 YouTube宣伝番組『東京喰種:り』完全版　
※YouTubeで公開済みの本編（https://youtu.be/0mMoDZN8kQY）に未公開部分を追加！
 原画ギャラリー
 PV、CM集
＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝


アニメ公式サイトはコチラ
http://www.marv.jp/special/tokyoghoul/",8173,,"UCtQ6YW_bJln9SqUsu6cSR9Q","音楽映像 - マーベラス公式チャンネル","https://www.youtube.com/channel/UCtQ6YW_bJln9SqUsu6cSR9Q",,0
"LzdeT8vZO6U","「揚げたては、無敵だ。」CMメイキング映像　日清オイリオグループ","2018-06-21 09:05:28 UTC","https://www.youtube.com/watch?v=LzdeT8vZO6U","出演：二宮和也

日清オイリオのテレビCM「揚げたては、無敵だ。」のメイキング映像です。

今回のCMでは、二宮さんに実際にから揚げを作っていただき、熱々の出来立てを頬張っていただきました。
思わず出来たてのから揚げを食べたくなってしまいますよね？！

みなさんも、日清ヘルシーオフを使った揚げ物で、「揚げたては、無敵だ。」を実感してみてください。

●「二宮和也×日清オイリオ　揚げたては、無敵だ。」
http://www.nisshin-oillio.com/ninomiya/
　
●日清オイリオ公式チャンネルの登録はこちら
https://www.youtube.com/c/nisshin-oillio",3726,,"UCts7SZFtX0B7WIpY3cS1CxA","日清オイリオ公式チャンネル （Nisshin OilliO）","https://www.youtube.com/channel/UCts7SZFtX0B7WIpY3cS1CxA","植物のチカラ 日清オイリオの公式チャンネルです。",1
"SHgBbs6SsEg","怖いCMがあってたので、見ないようにしていた→その後、その事を彼にﾒｰﾙで伝えた結果… 【痛快!スカッとジャパン】","2018-06-18 03:00:01 UTC","https://www.youtube.com/watch?v=SHgBbs6SsEg","スカッとする話 産院にコトメ子の顔を拝み行った　トメ「嫁子さん！お祝いは！？」 私「は？お祝い？もう渡してますよ？」 首を振るコトメ → そこにコトメ旦那に抱かれたコトメ子が登場して…
http://youtu.be/gulw5o212SA

【衝撃的な話】数年前、突然会社が潰れて無職になった。「今月で会社なくなりまーす」とビルから追い出された（スカッとんCH）
http://youtu.be/nJ_uyigyoh0

「スカッとする話」東南アジア系？の男性旅行者二人組の道案内をした。→結果ｗｗ （スカッとするにゃん）
http://youtu.be/ZGdKuXSVlTw

【スカッとする話】試験開始５分前。DQNギャル『何にも持ってきてないから貸してもらえません？』真面目な女の子「全部使うんでそれはちょっと…」DQN『一生のお願い！ね？』→結果
http://youtu.be/6HTirrcAO0k

【スカッと GJ】「私が不幸になってもいいの？」とコトメに泣かれたが、君に紹介できる男性はいないのだよw →「おひとりさま」系の本をたくさんプレゼントしてみた…w【デイリー スカッと】
http://youtu.be/yPx44ldmXQw

【修羅場】ケチママ「この土地いいね、駐車しよう」近隣住人『そこは危険だよ、やめなって』ケチ取り上げる気だわ、動かないもん！　→忠告をスルーした結果、衝撃の事態に…
http://youtu.be/-xuWL-00fGE

【修羅場】信号無視の車が衝突。ゴミ「あいつが信号無視した！」 私「は？」 → 結果…
http://youtu.be/0igeYtn9wzw

スカッとする話 いつものように私の車を煽るDQN → 別ルートで追い抜かれる → 信号待ちをしてると猛スピードの車がDQN車と激しく衝突→結果ｗｗｗスカッと天国
http://youtu.be/DZb7Kji-1Fw

スカッとする話 人の大切な物を「あれいらないから捨てたよ」と勝手に捨てる母親に反撃!
http://youtu.be/9BDnN9LXmUQ

【スカッとする話】A「久しぶり！」自分「誰？」A「お前のせいで人生破滅だ！」→自分「そうなの？」（スカッとブレイン）
http://youtu.be/y_Q-neBD7Pc

【スカッとする話】【修羅場】彼氏「どうせ同じ顔なら大きいほうがいいだろ！姉に合わせろ！」→兄「は？」彼氏真っ青（スカッとブレイン）
http://youtu.be/skLP_qj6NPw",25,0,"UCTsgMGLAt_bk_7AO0A6xKnQ","痛快!スカッとジャパン","https://www.youtube.com/channel/UCTsgMGLAt_bk_7AO0A6xKnQ","説明

チャンネルの説明

当チャンネルをご覧いただきましてありがとうございます。
是非チャンネル登録をお願いします。

https://www.youtube.com/channel/UCDsKwSAEPHk8uR78gnLme4Q/featured?sub_confirmation=1

このチャンネルでは『スカッとする話』や『これは、ひどい話』を中心に社会のドロドロから大人の争い、DQN話、復讐劇、GJな話、武勇伝などをご紹介していきます。

ご紹介しているお話の内容の真偽については、ご想像にお任せ致します。

ネタ、釣りでも、私が面白いと思ったものはご紹介していきます。

日頃の、あたなに起こっている嫌な事と比較してみてくださいね。

スカッとすることも、あるかもしれません。

面白い動画、気になる動画がありましたら、ＧＯＯＤを押して頂けたら嬉しいです。

またチャンネル登録をして頂けると嬉しいです。",1
"wghLfj7emDg","CM Trivendra Singh Rawat orders to take woman teacher into custody for ‘showing disrespect’","2018-06-29 01:41:41 UTC","https://www.youtube.com/watch?v=wghLfj7emDg","Uttarakhand CM Trivendra Singh Rawat orders to take woman teacher into custody for ‘showing disrespect’ at 'Janata Darbar'.",20522,198,"UCttspZesZIDEwwpVIgoZtWQ","IndiaTV","https://www.youtube.com/channel/UCttspZesZIDEwwpVIgoZtWQ","In a short period of its existence, India TV has earned a repute of credible reporting, courage, espousal of public interest and its unmatched delivery which is of a great value to all  stakeholders. The channel has its bureau and sales representation across the country. India TV has state-of-the-art digital connectivity and a new centre covering an area of 80,000 square feet in Noida.

Website: https://www.indiatvnews.com",1
"75cPIzMwZPA","【V6】バリバリBUDDY!","2018-06-15 07:30:12 UTC","https://www.youtube.com/watch?v=75cPIzMwZPA","再アップです(；；)

2012/2/20 （月） カミスン!･coming soon


エバラ黄金の味 ＣＭタイアップソング（Coming Century）



※直撮りなので手ブレあり
※音量小さいです（；；）",10183,123,"UCTvfcyzJJkVS_DGgf5b0dOQ","୨୧ 山本重国","https://www.youtube.com/channel/UCTvfcyzJJkVS_DGgf5b0dOQ","❤︎好きな歌をupしてます❤︎


※収益化はしていません
※リクエストなどあったら動画のコメントでお願いします(ᴗ͈ˬᴗ͈⸝⸝)❤︎
※削除防止の為限定公開にしている動画もあります。",1
"-ohntiJUcCg","金のルーブクリスタルキャンペーンCM","2018-06-15 06:49:45 UTC","https://www.youtube.com/watch?v=-ohntiJUcCg","2018年7月7日より金のルーブジャイロキャンペーンがスタート！DXルーブジャイロを買ってGETしよう。 
※キャンペーン品はなくなり次第終了

詳細はＨＰをチェック！
http://www.b-boys.jp/series/ultraman/topics/detail/356/


----------------------------------------­-------------
チャンネル登録すると映像の更新やキャンペーンのお知らせが届きます！＞＞＞　http://goo.gl/Vl3AR
----------------------------------------­-------------",54421,331,"UCtvh0wC06tV2EeRBk1OfUhg","バンダイ公式チャンネル","https://www.youtube.com/channel/UCtvh0wC06tV2EeRBk1OfUhg","株式会社バンダイのYouTube内の公式サイトです！
アニメや特撮映像、製品の情報をお届けします。

This is the official site in YouTube of the BANDAI.",0
"A7glTf3solY","広瀬すずの新型ワゴンRに4AG載せてみた［cm］","2018-06-01 06:35:17 UTC","https://www.youtube.com/watch?v=A7glTf3solY","キュルキュルいわないよ♪",24007,226,"UCUcpyjMHYbvlkXAf4A3q2_A","空っ風jr. AE86","https://www.youtube.com/channel/UCUcpyjMHYbvlkXAf4A3q2_A",,1
"qSmSNh9o-bE","35COFFEE-15秒CM「朝から元気」編　パート2【ハマインデェージィ / てぃんさぐぬ花】","2018-06-18 04:01:06 UTC","https://www.youtube.com/watch?v=qSmSNh9o-bE","■35COFFEE 10周年記念15秒CM「朝から元気」編　パート2
■ハマインデェージィ公式サイトにて「てぃんさぐぬ花」フルバージョン無料配信中！！
　Hamain De-zi公式サイト　https://www.hamain-de-zi.com

あなたが朝から元気でいることで、今日の一日が幸せになりますように！
毎朝飲む何気ない1杯のコーヒーで、沖縄の海にサンゴが増える...
35COFFEEは売上の3.5％をサンゴ再生活動（ベビーサンゴ移植）に活用します。
あなたの幸せを、ほんのちょっとだけ沖縄の海へおすそ分け下さい。

【We want to preserve the pure ocean that has been handed down to us, 
and bring smiles to all of you.】
守りたい。先人から預かった、この青い海とあなたの笑顔。

オンエア開始日：2018年7月1日
使用楽曲名：てぃんさぐぬ花
作詞/作曲：沖縄民謡 
歌手/演奏者：Hamain De-zi（ハマインデェージィ）

■35COFFEE公式サイト https://35coffee.com",245,7,"UCuDyOvt_8zQ2r82pGGLs00Q","35COFFEE OKINAWA","https://www.youtube.com/channel/UCuDyOvt_8zQ2r82pGGLs00Q","おかげさまで「35COFFEE」も今年で10周年を
迎えることが出来ました。ありがとうございます。
皆様のお力添えのおかげで、2,300本以上のベビーサンゴを
10年間で移植することが出来ました。

また、今まで以上に「35COFFEE」の活動を
沢山の方に知って頂くため、CMを作りました。
良かったらご覧ください。
ティーチ、タァーチ、ミィーチ…と、
こつこつ頑張っていきますので、
今後とも応援よろしくお願いいたします。",0
"WxTYfie5kxY","[Fate/Grand Order] GUDAGUDA 3 CM (with English Subs)","2018-06-07 01:31:14 UTC","https://www.youtube.com/watch?v=WxTYfie5kxY","GUDAGUDA Mysterious Tales of the Imperial City's Holy Grail 1945.
http://news.fate-go.jp/2018/teito/

Full song:
https://www.youtube.com/watch?v=gx8C52ufY_I

Song title : 二者穿一
Singer : 歌:六花
Lyric : 毛蟹(LIVE LAB.)
Composition/Arrangement･編曲:西岡和哉

=====
From Koha-Ace:
The Mysterious Tales of the Imperial Capital Holy Grail (帝都聖杯奇譚, Teito Seihai Kitan?) is a divergent Grail War set during the time of the Third Holy Grail War. 

The Imperial Japanese Army won the war and created a new bomb that used the Holy Grail as its core. Called the ""81st Holy Grail Bomb"", it is a special weapon designed to protect Japan against its enemies near the end of World War II. With an enemy from the German Third Reich’s magi division, it has become a Holy Grail War hidden in history.

=====
Okita Alter's NP:
https://www.youtube.com/watch?v=BtBtd81Yf9o

Sakamoto Ryouma's NP+EX Attack:
https://www.youtube.com/watch?v=-2AYHzzFzow

Okada Izo's NP:
https://www.youtube.com/watch?v=3E5pgYo69D0

Prepare your quartz! 
Good luck on rolling the gacha!",85089,1528,"UCuI7qH8MW2oUiB-lRBKa7FQ","Raizu Stash","https://www.youtube.com/channel/UCuI7qH8MW2oUiB-lRBKa7FQ","Hey everyone, I'm Raizu. I'm a JP novel translator and also an ex-fansubber. 

I love anime, manga, games, and novels. Especially Overlord and Fate/Grand Order.
My channel will most likely consist of them

If you need something or there is an issue with the video on my channel, feel free to PM me.
I'll gladly respond to your message asap.

Thanks and enjoy~",1
"uLrZHcsnRYI","【ハイブリッド車誕生20周年記念CM】 ー 未来へ、子供たちに受け継がれる想い ー","2018-06-18 07:34:00 UTC","https://www.youtube.com/watch?v=uLrZHcsnRYI","《トヨタのハイブリッド車プリウス発売から20年、いよいよ大普及期へ！様々な苦難を乗り越えて、結実の時 (;´Д｀*)  ﾐﾉｯﾀｧ~ 》
1997年のプリウス販売から20年で年間販売台数が節目の150万台を超えてきました！

120万台を超えたところで数年もたついてきましたが、欧州・中国を中心にその他の新興国でも販売台数が伸びて、アメリカ市場の減速を補いつつ、台数を伸ばすことに成功したのです。

特に欧州は2015年の20万台から2年で倍の40万台 (ﾟДﾟ;  ｽｺﾞｲﾉﾋﾞﾀﾞ!

今年も前年を上回るペースで伸びており、2019年には軽く50万台を超えると見ていいでしょう。

日本市場の65万台にも手が届くときはそう遠くないと思います。
韓国やブラジルでも台数は確実に伸びており、課題だったアセアン諸国でも、タイで発売されたCH-Rの8割はHV車だったそうです(税制優遇アリ)。
ディーゼルエンジンが縮小していく中、新たにマイルドハイブリッドが主流となっていくと見られていますが、主戦場がHVになったことは確実です。

モーターで動くストロングハイブリッドでしっかり利益を出し、マイルドハイブリッドで2番手グループに付けて先頭をちゃんと追っていければ、トヨタの王者としての地位はより堅固なものとなるのではないでしょうか(＾＾)

それにしても、このCMはいいですね。音楽も映像も良くて、胸がジーンとしてきます。私の大のお気に入りです ＾＾*",8,0,"UCujMXnTF9WA1VtgUvUmH8GA","Car Economics","https://www.youtube.com/channel/UCujMXnTF9WA1VtgUvUmH8GA",,1
"DVIfEijZh2o","【エロい(/-＼*) BMWのCM】ー お姉さんが積極的過ぎてヤバいッ(≧o≦) ー","2018-06-03 08:25:01 UTC","https://www.youtube.com/watch?v=DVIfEijZh2o","こういうCMは日本で放送できるのでしょうか＾＾；
メルセデスベンツに販売台数で差をつけられつつあるBMW、こういうCMを出して、男性ファンを惹きつけられるでしょうかね。",35,0,"UCujMXnTF9WA1VtgUvUmH8GA","Car Economics","https://www.youtube.com/channel/UCujMXnTF9WA1VtgUvUmH8GA",,1
"ziePD16Lpt0","【トヨタ・カローラCM】 －ゴジラ(？)みたいな怪獣に追いかけられるカローラ ( ♯｀△´;)ﾉ ｼﾝﾀﾞ~－","2018-06-02 22:17:31 UTC","https://www.youtube.com/watch?v=ziePD16Lpt0","《　カローラ頼みのブラジル市場、ヤリス投入でGM･VW･ヒュンダイに一矢報いるか (･`д･´)ﾉ　》
ブラジル小型セダン市場では2位以下を大きく引き離しての断トツ1位のカローラ、縮小傾向にあるセダン市場で孤軍奮闘しています。
ですが、全体ではシェア6位。GMやVWだけでなく、韓国ヒュンダイをも下回っています。

理由としてはブラジル市場が小型ハッチやコンパクトSUVに移行しているにもかかわらず（この2大セグメントで販売の約50％を占める）、そのセグメントにモデルがないのが主要メーカーでトヨタだけになるからです。
逆に言えばそれで6位はかなり凄いと言えなくもないですけどね。

ブラジルでは4500ｍｍ以上のSUVは全く売れないし(恐らく税金の関係)、関税が35％もあるのでCH－Rを輸出することもできません。
現地生産化が現状突破に鍵になります。

ヤリス(ヴィッツ)の現地生産がいよいよ今夏からスタートするので、巻き返しが期待されていますが、南米市場を制覇するためにも、一日も早くCH-Rの現地生産化が望まれます。",7,0,"UCujMXnTF9WA1VtgUvUmH8GA","Car Economics","https://www.youtube.com/channel/UCujMXnTF9WA1VtgUvUmH8GA",,1
